County,State,Population,Total Votes,Democrats,Republican,Other
Tillamook County,Oregon,25151,13297,7072,5757,468
Umatilla County,Oregon,74488,25523,9484,15254,785
Union County,Oregon,25473,12594,4613,7581,400
Wallowa County,Oregon,6900,4465,1492,2836,137
Wasco County,Oregon,24617,11380,5906,5103,371
Washington County,Oregon,515815,236632,141544,89185,5903
Wheeler County,Oregon,1399,812,281,498,33
Yamhill County,Oregon,97537,43526,20797,21390,1339
Adams County,Pennsylvania,101056,44489,17633,26349,507
Allegheny County,Pennsylvania,1221071,651380,373153,272347,5880
Armstrong County,Pennsylvania,69611,30072,11138,18542,392
Beaver County,Pennsylvania,171336,84463,40499,42895,1069
Bedford County,Pennsylvania,50052,22441,6059,16124,258
Berks County,Pennsylvania,407737,179896,97047,80513,2336
Blair County,Pennsylvania,127112,53081,19813,32708,560
Bradford County,Pennsylvania,62318,25782,10306,15057,419
Bucks County,Pennsylvania,623297,332923,179031,150248,3644
Butler County,Pennsylvania,182673,90355,32260,57074,1021
Cambria County,Pennsylvania,144646,65622,32451,31995,1176
Cameron County,Pennsylvania,5186,2311,879,1323,109
Carbon County,Pennsylvania,64947,26919,13464,12957,498
Centre County,Pennsylvania,151645,75737,41950,32992,795
Chester County,Pennsylvania,491473,254305,137833,114421,2051
Clarion County,Pennsylvania,40355,17765,6756,10737,272
Clearfield County,Pennsylvania,82130,33774,14555,18662,557
Clinton County,Pennsylvania,38955,14793,7097,7504,192
Columbia County,Pennsylvania,66645,28041,13230,14477,334
Crawford County,Pennsylvania,89023,38074,16780,20750,544
Cumberland County,Pennsylvania,231357,113298,48306,63739,1253
Dauphin County,Pennsylvania,265395,129526,69975,58238,1313
Delaware County,Pennsylvania,556246,281082,169030,109322,2730
Elk County,Pennsylvania,32504,14258,7290,6676,292
Erie County,Pennsylvania,278686,127642,75775,50351,1516
Fayette County,Pennsylvania,138813,52554,25866,26081,607
Forest County,Pennsylvania,7470,2444,1038,1366,40
Franklin County,Pennsylvania,147032,63635,21169,41906,560
Fulton County,Pennsylvania,14900,6306,1576,4642,88
Greene County,Pennsylvania,39074,15961,7829,7889,243
Huntingdon County,Pennsylvania,45853,18646,6621,11745,280
Indiana County,Pennsylvania,88807,37299,17065,19727,507
Jefferson County,Pennsylvania,45260,18801,6447,12057,297
Juniata County,Pennsylvania,24409,9711,3068,6484,159
Lackawanna County,Pennsylvania,214044,107866,67520,39488,858
Lancaster County,Pennsylvania,511957,228097,99586,126568,1943
Lawrence County,Pennsylvania,91798,42084,19711,21851,522
Lebanon County,Pennsylvania,131574,58252,23310,34314,628
Lehigh County,Pennsylvania,344743,152464,87089,63382,1993
Luzerne County,Pennsylvania,319210,135163,72492,61127,1544
Lycoming County,Pennsylvania,116147,49235,18381,30280,574
McKean County,Pennsylvania,43856,15947,6465,9224,258
Mercer County,Pennsylvania,117189,53796,26411,26565,820
Mifflin County,Pennsylvania,46600,16501,5375,10929,197
Monroe County,Pennsylvania,168576,68385,39453,28293,639
Montgomery County,Pennsylvania,789250,422411,253393,165552,3466
Montour County,Pennsylvania,18090,8023,3364,4574,85
Northampton County,Pennsylvania,295096,135581,75255,58551,1775
Northumberland County,Pennsylvania,94150,33916,14329,19018,569
Perry County,Pennsylvania,45549,19733,6396,13058,279
Philadelphia County,Pennsylvania,1499731,717155,595980,117221,3954
Pike County,Pennsylvania,57739,24297,11493,12518,286
Potter County,Pennsylvania,17464,7507,2300,5109,98
Schuylkill County,Pennsylvania,148463,63054,28300,33767,987
Snyder County,Pennsylvania,39481,15479,5382,9900,197
Somerset County,Pennsylvania,78120,35167,12878,21686,603
Sullivan County,Pennsylvania,6462,3120,1233,1841,46
Susquehanna County,Pennsylvania,43405,19283,8381,10633,269
Tioga County,Pennsylvania,41609,17965,6390,11326,249
Union County,Pennsylvania,45057,17400,7333,9859,208
Venango County,Pennsylvania,55315,23288,9238,13718,332
Warren County,Pennsylvania,41853,18494,8537,9685,272
Washington County,Pennsylvania,207240,98002,46122,50752,1128
Wayne County,Pennsylvania,51692,22833,9892,12702,239
Westmoreland County,Pennsylvania,366058,176785,72721,102294,1770
Wyoming County,Pennsylvania,28294,13129,5985,6983,161
York County,Pennsylvania,429399,194183,82839,109268,2076
Bristol County,Rhode Island,50668,25905,16162,9260,483
Kent County,Rhode Island,167269,84074,48406,33780,1888
Newport County,Rhode Island,82505,41997,25479,15717,801
Providence County,Rhode Island,627889,253630,167442,81010,5178
Washington County,Rhode Island,126672,66160,39082,25624,1454
Abbeville County,South Carolina,25699,11001,4593,6264,144
Aiken County,South Carolina,156896,69770,26101,42849,820
Allendale County,South Carolina,10803,4024,3029,947,48
Anderson County,South Carolina,184520,73787,24132,48690,965
Bamberg County,South Carolina,16104,6814,4426,2309,79
Barnwell County,South Carolina,22761,9798,4931,4769,98
Beaufort County,South Carolina,156399,68870,30396,37821,653
Berkeley County,South Carolina,171099,64781,27755,36205,821
Calhoun County,South Carolina,15175,7738,3970,3695,73
Charleston County,South Carolina,341921,154434,82698,69822,1914
Cherokee County,South Carolina,54981,20766,7215,13305,246
Chester County,South Carolina,33454,13981,7478,6318,185
Chesterfield County,South Carolina,46319,16359,7842,8325,192
Clarendon County,South Carolina,34875,15552,8673,6758,121
Colleton County,South Carolina,39014,17321,8616,8525,180
Darlington County,South Carolina,68773,29334,14505,14544,285
Dillon County,South Carolina,31585,13417,7408,5874,135
Dorchester County,South Carolina,130593,52405,21806,29929,670
Edgefield County,South Carolina,26774,11520,5075,6334,111
Fairfield County,South Carolina,24131,11619,7591,3912,116
Florence County,South Carolina,135032,58373,28012,29861,500
Georgetown County,South Carolina,60621,30290,14199,15790,301
Greenville County,South Carolina,438742,190657,70886,116363,3408
Greenwood County,South Carolina,68862,29667,12348,16995,324
Hampton County,South Carolina,21212,9350,5816,3439,95
Horry County,South Carolina,260609,104798,38879,64609,1310
Jasper County,South Carolina,23620,8854,5389,3365,100
Kershaw County,South Carolina,60395,27985,11226,16466,293
Lancaster County,South Carolina,72733,28921,12139,16441,341
Laurens County,South Carolina,67173,26282,10578,15334,370
Lee County,South Carolina,19697,9153,5960,3074,119
Lexington County,South Carolina,252747,109512,33303,74960,1249
McCormick County,South Carolina,10224,5232,2755,2437,40
Marion County,South Carolina,33724,15174,9608,5416,150
Marlboro County,South Carolina,29079,10876,6794,3996,86
Newberry County,South Carolina,37192,16524,6708,9616,200
Oconee County,South Carolina,73089,31132,9481,21164,487
Orangeburg County,South Carolina,92886,39754,27263,12115,376
Pickens County,South Carolina,118330,45128,11691,32552,885
Richland County,South Carolina,373789,165037,105656,57941,1440
Saluda County,South Carolina,19503,8603,3323,5191,89
Spartanburg County,South Carolina,279673,108328,41632,65042,1654
Sumter County,South Carolina,106463,44358,25431,18581,346
Union County,South Carolina,29172,13551,5935,7449,167
Williamsburg County,South Carolina,35090,16443,11279,5004,160
York County,South Carolina,217463,93696,37918,54500,1278
Aurora County,South Dakota,2750,1468,655,794,19
Beadle County,South Dakota,16810,7630,3493,4054,83
Bennett County,South Dakota,3429,1189,557,614,18
Bon Homme County,South Dakota,7040,3116,1367,1712,37
Brookings County,South Dakota,31363,13789,7207,6431,151
Brown County,South Dakota,35865,17253,9041,8067,145
Brule County,South Dakota,5112,2406,965,1407,34
Buffalo County,South Dakota,1956,612,454,156,2
Butte County,South Dakota,9977,4205,1306,2821,78
Campbell County,South Dakota,1456,844,243,591,10
Charles Mix County,South Dakota,9009,3937,1807,2109,21
Clark County,South Dakota,3714,1920,830,1065,25
Clay County,South Dakota,13959,6159,3808,2296,55
Codington County,South Dakota,27043,12076,5595,6374,107
Corson County,South Dakota,4051,1390,837,535,18
Custer County,South Dakota,8060,4450,1475,2909,66
Davison County,South Dakota,19318,8365,3554,4731,80
Day County,South Dakota,5638,3178,1785,1372,21
Deuel County,South Dakota,4394,2178,1054,1088,36
Dewey County,South Dakota,5245,2005,1328,659,18
Douglas County,South Dakota,3006,1735,424,1293,18
Edmunds County,South Dakota,4050,2053,819,1213,21
Fall River County,South Dakota,7032,3755,1338,2348,69
Faulk County,South Dakota,2415,1174,426,739,9
Grant County,South Dakota,7389,3774,1786,1951,37
Gregory County,South Dakota,4254,2218,771,1423,24
Haakon County,South Dakota,1945,1141,187,939,15
Hamlin County,South Dakota,5753,2737,1043,1661,33
Hand County,South Dakota,3396,1981,718,1247,16
Hanson County,South Dakota,3399,2414,961,1426,27
Harding County,South Dakota,1252,722,135,575,12
Hughes County,South Dakota,16690,8386,3037,5298,51
Hutchinson County,South Dakota,7363,3561,1242,2285,34
Hyde County,South Dakota,1430,776,226,547,3
Jackson County,South Dakota,2950,1118,435,668,15
Jerauld County,South Dakota,2023,1092,542,546,4
Jones County,South Dakota,976,618,147,463,8
Kingsbury County,South Dakota,5142,2739,1277,1435,27
Lake County,South Dakota,11119,6076,3033,2993,50
Lawrence County,South Dakota,23659,11876,4932,6787,157
Lincoln County,South Dakota,41590,20601,8642,11803,156
Lyman County,South Dakota,3669,1623,710,894,19
McCook County,South Dakota,5598,2905,1219,1646,40
McPherson County,South Dakota,2517,1364,441,915,8
Marshall County,South Dakota,4618,2177,1261,900,16
Meade County,South Dakota,24931,11465,3751,7515,199
Mellette County,South Dakota,2000,829,373,445,11
Miner County,South Dakota,2372,1198,605,577,16
Minnehaha County,South Dakota,166320,79798,39838,39251,709
Moody County,South Dakota,6501,3203,1663,1508,32
Pennington County,South Dakota,98128,45787,17802,27603,382
Perkins County,South Dakota,2936,1656,499,1102,55
Potter County,South Dakota,2285,1434,482,937,15
Roberts County,South Dakota,9997,4484,2672,1781,31
Sanborn County,South Dakota,2374,1181,500,669,12
Spink County,South Dakota,6472,3239,1550,1660,29
Stanley County,South Dakota,2864,1540,510,1017,13
Sully County,South Dakota,1375,823,233,581,9
Todd County,South Dakota,9559,2807,2208,571,28
Tripp County,South Dakota,5671,2809,914,1859,36
Turner County,South Dakota,8379,4266,1681,2538,47
Union County,South Dakota,13825,7620,3244,4310,66
Walworth County,South Dakota,5368,2620,923,1668,29
Yankton County,South Dakota,22267,9967,4838,5039,90
Ziebach County,South Dakota,2708,882,554,312,16
Anderson County,Tennessee,74397,31570,11396,19675,499
Bedford County,Tennessee,44395,15507,5027,10217,263
Benton County,Tennessee,16431,6479,2645,3696,138
Bledsoe County,Tennessee,13070,4784,1517,3166,101
Blount County,Tennessee,121716,51645,15253,35571,821
Bradley County,Tennessee,97547,38191,9357,28333,501
Campbell County,Tennessee,40672,12628,3867,8535,226
Cannon County,Tennessee,13822,5457,2011,3322,124
Carroll County,Tennessee,28645,11646,3980,7455,211
Carter County,Tennessee,57895,21769,5587,15852,330
Cheatham County,Tennessee,38947,16428,5498,10702,228
Chester County,Tennessee,16840,6459,1797,4587,75
Claiborne County,Tennessee,32006,10420,3078,7175,167
Clay County,Tennessee,7862,2994,1248,1676,70
Cocke County,Tennessee,35666,12481,3340,8945,196
Coffee County,Tennessee,52460,20790,7132,13250,408
Crockett County,Tennessee,14541,6037,1967,3994,76
Cumberland County,Tennessee,55184,25712,7889,17436,387
Davidson County,Tennessee,612649,264486,158423,102915,3148
Decatur County,Tennessee,11769,4763,1566,3101,96
DeKalb County,Tennessee,18693,7065,2832,4085,148
Dickson County,Tennessee,48929,19519,7506,11677,336
Dyer County,Tennessee,38149,14450,4411,9859,180
Fayette County,Tennessee,37851,19254,6892,12173,189
Fentress County,Tennessee,17851,6739,1831,4789,119
Franklin County,Tennessee,41093,17432,6613,10539,280
Gibson County,Tennessee,49209,21253,7406,13516,331
Giles County,Tennessee,29705,11689,4614,6902,173
Grainger County,Tennessee,22380,7503,2066,5297,140
Greene County,Tennessee,68328,24670,7110,17151,409
Grundy County,Tennessee,13963,4632,1971,2563,98
Hamblen County,Tennessee,62101,22669,6807,15508,354
Hamilton County,Tennessee,328711,147520,64246,81702,1572
Hancock County,Tennessee,6765,2241,604,1588,49
Hardeman County,Tennessee,27837,11237,5919,5225,93
Hardin County,Tennessee,26059,10035,2794,7077,164
Hawkins County,Tennessee,56698,21040,5930,14756,354
Haywood County,Tennessee,18996,8121,4893,3165,63
Henderson County,Tennessee,27655,10834,3021,7669,144
Henry County,Tennessee,32106,13545,5153,8182,210
Hickman County,Tennessee,24623,8498,3563,4784,151
Houston County,Tennessee,8320,3354,1678,1608,68
Humphreys County,Tennessee,18411,7580,3600,3818,162
Jackson County,Tennessee,11555,4501,2224,2185,92
Jefferson County,Tennessee,51014,18532,5178,13092,262
Johnson County,Tennessee,18220,6591,1837,4621,133
Knox County,Tennessee,425276,186086,70215,113015,2856
Lake County,Tennessee,7812,2238,1024,1175,39
Lauderdale County,Tennessee,27840,9338,4322,4933,83
Lawrence County,Tennessee,41272,16020,5161,10566,293
Lewis County,Tennessee,11986,4834,1804,2951,79
Lincoln County,Tennessee,32975,13130,3695,9231,204
Loudon County,Tennessee,47342,22184,6058,15815,311
McMinn County,Tennessee,52284,18789,5541,12989,259
McNairy County,Tennessee,25766,10422,3131,7135,156
Macon County,Tennessee,22017,7360,2060,5145,155
Madison County,Tennessee,97064,43846,20209,23290,347
Marion County,Tennessee,28138,11437,4506,6746,185
Marshall County,Tennessee,30108,11289,4320,6755,214
Maury County,Tennessee,79666,33767,13058,20288,421
Meigs County,Tennessee,11606,4237,1372,2797,68
Monroe County,Tennessee,44437,16777,5053,11484,240
Montgomery County,Tennessee,162144,56518,25716,30175,627
Moore County,Tennessee,6299,2952,881,2010,61
Morgan County,Tennessee,21734,6822,1969,4717,136
Obion County,Tennessee,31971,13392,4308,8873,211
Overton County,Tennessee,21756,8092,3419,4497,176
Perry County,Tennessee,7794,3000,1329,1596,75
Pickett County,Tennessee,5122,2671,854,1786,31
Polk County,Tennessee,16759,6501,2124,4267,110
Putnam County,Tennessee,70746,27316,9739,17101,476
Rhea County,Tennessee,31308,11106,2907,8042,157
Roane County,Tennessee,54374,23276,7224,15658,394
Robertson County,Tennessee,64780,27614,9318,17903,393
Rutherford County,Tennessee,252565,101737,40460,59892,1385
Scott County,Tennessee,22214,6783,1720,4931,132
Sequatchie County,Tennessee,13904,5437,1717,3610,110
Sevier County,Tennessee,87983,33941,8604,24922,415
Shelby County,Tennessee,920685,404555,256297,145458,2800
Smith County,Tennessee,19179,7741,2992,4563,186
Stewart County,Tennessee,13199,5507,2470,2956,81
Sullivan County,Tennessee,156028,63997,18354,44808,835
Sumner County,Tennessee,155999,67228,21487,44949,792
Tipton County,Tennessee,60128,25316,7931,17165,220
Trousdale County,Tennessee,7777,3239,1475,1688,76
Unicoi County,Tennessee,18291,7223,2107,5011,105
Union County,Tennessee,19208,6399,1829,4467,103
Van Buren County,Tennessee,5541,2206,849,1294,63
Warren County,Tennessee,39534,14400,5515,8562,323
Washington County,Tennessee,120056,48982,15941,32341,700
Wayne County,Tennessee,17004,5527,1355,4076,96
Weakley County,Tennessee,34484,13690,4596,8855,239
White County,Tennessee,25548,9647,3372,6103,172
Williamson County,Tennessee,175498,93646,27886,64858,902
Wilson County,Tennessee,110474,51159,15886,34595,678
Anderson County,Texas,57963,16655,4630,11884,141
Andrews County,Texas,14099,4629,790,3816,23
Angelina County,Texas,84961,29153,9379,19569,205
Aransas County,Texas,23225,9778,3006,6693,79
Archer County,Texas,9104,4365,740,3595,30
Armstrong County,Texas,1936,990,128,856,6
Atascosa County,Texas,43947,9938,4415,5462,61
Austin County,Texas,27935,11721,2821,8786,114
Bailey County,Texas,6979,2316,682,1618,16
Bandera County,Texas,20407,9297,2250,6935,112
Bastrop County,Texas,72389,25918,11687,13817,414
Baylor County,Texas,3747,1643,366,1262,15
Bee County,Texas,31814,8157,3645,4471,41
Bell County,Texas,297873,90334,40413,49242,679
Bexar County,Texas,1651709,525715,275527,246275,3913
Blanco County,Texas,10061,4939,1467,3418,54
Borden County,Texas,612,361,40,316,5
Bosque County,Texas,17939,7646,1797,5762,87
Bowie County,Texas,91349,35186,10815,24162,209
Brazoria County,Texas,301336,104940,36480,67515,945
Brazos County,Texas,185098,58673,20502,37465,706
Brewster County,Texas,8868,3900,1970,1855,75
Briscoe County,Texas,1651,830,205,617,8
Brooks County,Texas,7345,2309,1747,556,6
Brown County,Texas,38135,15015,2822,12052,141
Burleson County,Texas,17025,6665,2053,4547,65
Burnet County,Texas,42477,16893,4608,12059,226
Caldwell County,Texas,37671,11648,5403,6107,138
Calhoun County,Texas,21127,6879,2729,4106,44
Callahan County,Texas,13474,5716,1063,4589,64
Cameron County,Texas,393000,75657,48480,26671,506
Camp County,Texas,12331,4567,1734,2798,35
Carson County,Texas,6260,2980,406,2548,26
Cass County,Texas,30217,11846,3490,8279,77
Castro County,Texas,7758,2291,719,1562,10
Chambers County,Texas,31619,13292,3188,9988,116
Cherokee County,Texas,49976,16417,4610,11695,112
Childress County,Texas,7123,2296,497,1782,17
Clay County,Texas,10843,5339,1085,4213,41
Cochran County,Texas,3100,1057,284,758,15
Coke County,Texas,3348,1569,299,1252,18
Coleman County,Texas,8899,3702,643,3011,48
Collin County,Texas,741264,296583,109047,184897,2639
Collingsworth County,Texas,3017,1195,234,943,18
Colorado County,Texas,20818,8353,2508,5795,50
Comal County,Texas,103272,48158,12384,35233,541
Comanche County,Texas,13834,5217,1334,3813,70
Concho County,Texas,4108,1077,257,807,13
Cooke County,Texas,38223,15032,3051,11871,110
Coryell County,Texas,74552,18332,6619,11550,163
Cottle County,Texas,1527,705,187,509,9
Crane County,Texas,4157,1454,319,1119,16
Crockett County,Texas,3783,1545,512,1026,7
Crosby County,Texas,6192,1914,684,1221,9
Culberson County,Texas,2490,759,492,257,10
Dallam County,Texas,6506,1589,302,1269,18
Dallas County,Texas,2314018,738463,422989,310000,5474
Dawson County,Texas,13804,4096,1152,2906,38
Deaf Smith County,Texas,19054,4744,1247,3466,31
Delta County,Texas,5252,2187,589,1580,18
Denton County,Texas,630104,243263,91160,149935,2168
DeWitt County,Texas,19902,6626,1716,4888,22
Dickens County,Texas,2400,972,234,730,8
Dimmit County,Texas,9833,3587,2692,874,21
Donley County,Texas,3688,1690,291,1374,25
Duval County,Texas,11945,4409,3298,1076,35
Eastland County,Texas,18520,6509,1271,5165,73
Ector County,Texas,133064,35606,9123,26199,284
Edwards County,Texas,2084,1035,346,673,16
Ellis County,Texas,144394,53853,15333,38078,442
El Paso County,Texas,769930,185233,122021,61783,1429
Erath County,Texas,37137,14019,3128,10768,123
Falls County,Texas,17698,5599,2225,3328,46
Fannin County,Texas,33870,11694,3464,8092,138
Fayette County,Texas,24347,10714,3014,7582,118
Fisher County,Texas,4065,1784,687,1083,14
Floyd County,Texas,6528,2521,730,1784,7
Foard County,Texas,1334,538,198,327,13
Fort Bend County,Texas,542957,202822,98368,103206,1248
Franklin County,Texas,10604,4491,1036,3392,63
Freestone County,Texas,19446,7288,2034,5205,49
Frio County,Texas,16939,4062,2405,1644,13
Gaines County,Texas,16641,4067,650,3385,32
Galveston County,Texas,288643,105004,41805,62258,941
Garza County,Texas,6158,1750,375,1356,19
Gillespie County,Texas,24206,12338,2576,9563,199
Glasscock County,Texas,1218,557,52,502,3
Goliad County,Texas,7164,3655,1329,2298,28
Gonzales County,Texas,19538,6287,2167,4076,44
Gray County,Texas,22772,8133,1153,6924,56
Grayson County,Texas,118834,45477,13900,31136,441
Gregg County,Texas,119157,42610,13166,29203,241
Grimes County,Texas,26273,8322,2704,5562,56
Guadalupe County,Texas,123398,47461,16156,30869,436
Hale County,Texas,35662,9943,2708,7171,64
Hall County,Texas,3398,1264,324,930,10
Hamilton County,Texas,8497,3778,863,2876,39
Hansford County,Texas,5512,2102,240,1847,15
Hardeman County,Texas,4187,1595,373,1199,23
Hardin County,Texas,53206,20702,3939,16603,160
Harris County,Texas,3938580,1171472,590982,571883,8607
Harrison County,Texas,64107,26158,8887,17103,168
Hartley County,Texas,5820,1985,250,1711,24
Haskell County,Texas,5839,2116,699,1388,29
Hays County,Texas,147674,59052,28431,29638,983
Hemphill County,Texas,3680,1570,216,1345,9
Henderson County,Texas,78033,28993,7913,20857,223
Hidalgo County,Texas,736694,130784,90261,39668,855
Hill County,Texas,34997,13188,3811,9264,113
Hockley County,Texas,22958,7645,1797,5795,53
Hood County,Texas,50112,22596,5087,17299,210
Hopkins County,Texas,34472,12919,3530,9299,90
Houston County,Texas,23635,8624,2656,5872,96
Howard County,Texas,34393,9689,2545,7029,115
Hudspeth County,Texas,3374,898,430,458,10
Hunt County,Texas,84447,29524,8594,20573,357
Hutchinson County,Texas,21851,8761,1322,7361,78
Irion County,Texas,1571,817,164,644,9
Jack County,Texas,9030,3023,470,2528,25
Jackson County,Texas,13957,5057,1301,3723,33
Jasper County,Texas,35170,12776,3658,9022,96
Jeff Davis County,Texas,2316,1236,468,749,19
Jefferson County,Texas,249430,88296,44888,42905,503
Jim Hogg County,Texas,5198,1815,1336,472,7
Jim Wells County,Texas,40554,11612,6706,4841,65
Johnson County,Texas,148635,50050,12912,36685,453
Jones County,Texas,20131,5808,1528,4203,77
Karnes County,Texas,14867,4527,1760,2736,31
Kaufman County,Texas,99285,35145,11161,23735,249
Kendall County,Texas,31754,16746,3599,12971,176
Kenedy County,Texas,410,202,108,94,0
Kent County,Texas,787,448,99,342,7
Kerr County,Texas,48852,22556,5570,16752,234
Kimble County,Texas,4520,1843,342,1487,14
King County,Texas,272,163,8,151,4
Kinney County,Texas,3507,1551,633,907,11
Kleberg County,Texas,31555,9876,5256,4540,80
Knox County,Texas,3650,1368,367,986,15
Lamar County,Texas,49467,18362,5243,12952,167
Lamb County,Texas,14036,4525,1156,3344,25
Lampasas County,Texas,19812,7634,1903,5651,80
La Salle County,Texas,6653,1776,1052,714,10
Lavaca County,Texas,19185,8223,1869,6293,61
Lee County,Texas,16550,6377,2000,4312,65
Leon County,Texas,16832,7041,1418,5566,57
Liberty County,Texas,74915,21626,5991,15448,187
Limestone County,Texas,23065,7652,2516,5079,57
Lipscomb County,Texas,3183,1256,155,1093,8
Live Oak County,Texas,11479,4176,1048,3095,33
Llano County,Texas,19034,9629,2250,7281,98
Loving County,Texas,61,79,12,67,0
Lubbock County,Texas,268197,97534,30486,66304,744
Lynn County,Texas,5932,2116,627,1473,16
McCulloch County,Texas,8203,3010,728,2263,19
McLennan County,Texas,229037,79674,29998,49044,632
McMullen County,Texas,736,537,132,400,5
Madison County,Texas,13340,4074,1146,2891,37
Marion County,Texas,10748,4252,1644,2567,41
Martin County,Texas,4558,1715,314,1389,12
Mason County,Texas,3876,2121,546,1544,31
Matagorda County,Texas,36708,12373,4440,7835,98
Maverick County,Texas,52190,10939,8554,2316,69
Medina County,Texas,45131,15737,5147,10480,110
Menard County,Texas,2217,1018,295,712,11
Midland County,Texas,132502,46216,9691,36155,370
Milam County,Texas,25065,8357,3044,5217,96
Mills County,Texas,4876,2177,398,1753,26
Mitchell County,Texas,9285,2431,586,1815,30
Montague County,Texas,19882,7950,1597,6245,108
Montgomery County,Texas,429818,157847,36703,119884,1260
Moore County,Texas,20917,5437,1123,4282,32
Morris County,Texas,13092,5248,2055,3158,35
Motley County,Texas,1197,594,67,522,5
Nacogdoches County,Texas,62957,23391,8393,14828,170
Navarro County,Texas,47408,16321,5400,10810,111
Newton County,Texas,14393,5260,1751,3446,63
Nolan County,Texas,15093,5063,1521,3485,57
Nueces County,Texas,333526,101230,47912,52391,927
Ochiltree County,Texas,9962,3109,243,2851,15
Oldham County,Texas,2004,920,102,813,5
Orange County,Texas,82612,29406,7646,21509,251
Palo Pinto County,Texas,27916,9890,2499,7264,127
Panola County,Texas,23537,10216,2586,7582,48
Parker County,Texas,112911,47951,10502,36974,475
Parmer County,Texas,9994,3713,719,2969,25
Pecos County,Texas,15251,4010,1476,2480,54
Polk County,Texas,45794,20149,6230,13731,188
Potter County,Texas,119740,30013,8939,20761,313
Presidio County,Texas,7683,1757,1252,489,16
Rains County,Texas,11022,4236,1048,3146,42
Randall County,Texas,116518,51832,9468,41948,416
Reagan County,Texas,3339,994,197,795,2
Real County,Texas,3241,1628,375,1238,15
Red River County,Texas,12922,5052,1539,3461,52
Reeves County,Texas,13211,3077,1606,1445,26
Refugio County,Texas,7430,3261,1382,1855,24
Roberts County,Texas,904,518,41,477,0
Robertson County,Texas,16535,6710,2675,3980,55
Rockwall County,Texas,73929,32066,8492,23300,274
Runnels County,Texas,10444,3867,720,3118,29
Rusk County,Texas,52195,18722,4983,13646,93
Sabine County,Texas,10565,4874,1077,3749,48
San Augustine County,Texas,9039,3715,1328,2342,45
San Jacinto County,Texas,25889,8958,2721,6151,86
San Patricio County,Texas,66417,21396,8854,12404,138
San Saba County,Texas,5965,2457,487,1941,29
Schleicher County,Texas,3255,1304,324,970,10
Scurry County,Texas,16478,5569,1088,4414,67
Shackelford County,Texas,3314,1505,208,1284,13
Shelby County,Texas,25381,9220,2548,6630,42
Sherman County,Texas,3035,1020,127,884,9
Smith County,Texas,203263,79561,23726,55187,648
Somervell County,Texas,8233,3533,799,2677,57
Starr County,Texas,59763,9792,8274,1492,26
Stephens County,Texas,9556,3526,626,2869,31
Sterling County,Texas,1169,619,97,520,2
Stonewall County,Texas,1443,735,206,524,5
Sutton County,Texas,4321,1578,381,1189,8
Swisher County,Texas,7802,2535,813,1683,39
Tarrant County,Texas,1745602,628553,274880,348420,5253
Taylor County,Texas,128903,47439,12690,34317,432
Terrell County,Texas,884,519,186,323,10
Terry County,Texas,12394,4280,1379,2879,22
Throckmorton County,Texas,1635,838,166,671,1
Titus County,Texas,30963,9245,3145,6028,72
Tom Green County,Texas,107639,38861,11158,27362,341
Travis County,Texas,980699,397714,254017,136981,6716
Trinity County,Texas,14380,6077,1925,4095,57
Tyler County,Texas,21570,7910,2166,5644,100
Upshur County,Texas,38706,15164,3790,11222,152
Upton County,Texas,3231,1197,288,898,11
Uvalde County,Texas,26206,8766,4126,4590,50
Val Verde County,Texas,47882,12820,6982,5752,86
Van Zandt County,Texas,52470,20395,4505,15734,156
Victoria County,Texas,85762,29931,9832,19878,221
Walker County,Texas,65726,19146,7334,11623,189
Waller County,Texas,40578,15508,7153,8265,90
Ward County,Texas,10588,3602,899,2667,36
Washington County,Texas,32869,14377,4034,10176,167
Webb County,Texas,240287,46821,33452,13119,250
Wharton County,Texas,40893,14418,4937,9431,50
Wheeler County,Texas,5199,2245,314,1918,13
Wichita County,Texas,130340,45982,13868,31731,383
Wilbarger County,Texas,13506,4509,1196,3283,30
Willacy County,Texas,21763,4903,3409,1456,38
Williamson County,Texas,395437,158403,67691,88323,2389
Wilson County,Texas,41657,16366,5362,10904,100
Winkler County,Texas,7024,2032,477,1529,26
Wise County,Texas,58181,20639,4471,15973,195
Wood County,Texas,41722,17784,4010,13658,116
Yoakum County,Texas,7765,2458,450,1989,19
Young County,Texas,18104,7305,1303,5942,60
Zapata County,Texas,13640,2866,1939,919,8
Zavala County,Texas,11725,3876,3263,596,17
Beaver County,Utah,6413,2509,542,1902,65
Box Elder County,Utah,48437,19058,3311,15228,519
Cache County,Utah,106824,41332,10294,29127,1911
Carbon County,Utah,20596,7777,3468,4091,218
Daggett County,Utah,993,439,131,297,11
Davis County,Utah,295801,110902,30477,77341,3084
Duchesne County,Utah,17412,5744,911,4689,144
Emery County,Utah,10740,4448,973,3358,117
Garfield County,Utah,5010,2159,405,1710,44
Grand County,Utah,8981,4077,2067,1871,139
Iron County,Utah,44547,16450,3258,12518,674
Juab County,Utah,10024,3616,741,2683,192
Kane County,Utah,6853,3154,856,2212,86
Millard County,Utah,12146,4739,758,3653,328
Morgan County,Utah,9126,4161,689,3311,161
Piute County,Utah,1511,798,141,635,22
Rich County,Utah,2227,1006,154,831,21
Salt Lake County,Utah,999553,363749,176988,176692,10069
San Juan County,Utah,14436,5130,2406,2638,86
Sanpete County,Utah,26959,8771,1631,6664,476
Sevier County,Utah,20599,8007,1359,6394,254
