County,State,Population,Total Votes,Democrats,Republican,Other
San Juan County,Utah,15037,5307,2139,3074,94
Sanpete County,Utah,27961,9547,980,8406,161
Sevier County,Utah,20658,8069,738,7207,124
Summit County,Utah,37864,17488,8072,8884,532
Tooele County,Utah,59792,19261,4524,14268,469
Uintah County,Utah,34641,11583,997,10421,165
Utah County,Utah,539685,177713,17281,156950,3482
Wasatch County,Utah,25344,9589,2191,7220,178
Washington County,Utah,144139,54012,8337,44698,977
Wayne County,Utah,2705,1327,215,1089,23
Weber County,Utah,236251,75912,19841,54224,1847
Addison County,Vermont,36899,17910,12257,5203,450
Bennington County,Vermont,36610,17593,11514,5687,392
Caledonia County,Vermont,31025,13661,8192,5088,381
Chittenden County,Vermont,158673,77080,53626,21571,1883
Essex County,Vermont,6224,2798,1539,1164,95
Franklin County,Vermont,48317,19888,12057,7405,426
Grand Isle County,Vermont,6972,4075,2531,1471,73
Lamoille County,Vermont,24945,11988,8371,3342,275
Orange County,Vermont,28916,14053,9076,4588,389
Orleans County,Vermont,27165,11692,7117,4306,269
Rutland County,Vermont,60803,28609,17088,10835,686
Washington County,Vermont,59407,29307,20351,8093,863
Windham County,Vermont,43996,21937,16026,5347,564
Windsor County,Vermont,56138,28699,19494,8598,607
Accomack County,Virginia,33268,16051,7655,8213,183
Albemarle County,Virginia,101464,53907,29757,23297,853
Alleghany County,Virginia,16034,7173,3403,3595,175
Amelia County,Virginia,12745,6915,2490,4331,94
Amherst County,Virginia,32630,14970,5900,8876,194
Appomattox County,Virginia,15246,7935,2453,5340,142
Arlington County,Virginia,221454,117608,81269,34474,1865
Augusta County,Virginia,73588,33672,9451,23624,597
Bath County,Virginia,4642,2223,894,1274,55
Bedford County,Virginia,75750,37425,10209,26679,537
Bland County,Virginia,6692,2948,735,2144,69
Botetourt County,Virginia,33123,18241,5452,12479,310
Brunswick County,Virginia,17032,8037,4994,2968,75
Buchanan County,Virginia,23822,9646,3094,6436,116
Buckingham County,Virginia,17068,7457,3750,3569,138
Campbell County,Virginia,54830,25696,7595,17695,406
Caroline County,Virginia,28949,13652,7276,6151,225
Carroll County,Virginia,29916,12918,3685,8736,497
Charles City County,Virginia,7126,4232,2772,1396,64
Charlotte County,Virginia,12401,5898,2503,3311,84
Chesterfield County,Virginia,323880,170988,77694,90934,2360
Clarke County,Virginia,14245,7762,3239,4296,227
Craig County,Virginia,5138,2667,830,1757,80
Culpeper County,Virginia,47844,20211,8285,11580,346
Cumberland County,Virginia,9841,5048,2422,2538,88
Dickenson County,Virginia,15707,6904,2473,4274,157
Dinwiddie County,Virginia,28223,13589,6550,6875,164
Essex County,Virginia,11135,5675,3016,2602,57
Fairfax County,Virginia,1120395,529287,315273,206773,7241
Fauquier County,Virginia,66561,35555,13965,21034,556
Floyd County,Virginia,15431,7644,2732,4673,239
Fluvanna County,Virginia,25883,12749,5893,6678,178
Franklin County,Virginia,56290,26707,9090,16718,899
Frederick County,Virginia,80229,36394,12690,22858,846
Giles County,Virginia,17022,7558,2730,4660,168
Gloucester County,Virginia,36838,19283,6764,12137,382
Goochland County,Virginia,21273,13315,4676,8448,191
Grayson County,Virginia,15143,7121,2068,4801,252
Greene County,Virginia,18803,9023,3290,5569,164
Greensville County,Virginia,11745,4926,3135,1766,25
Halifax County,Virginia,35738,16692,7766,8694,232
Hanover County,Virginia,100339,59058,18294,39940,824
Henrico County,Virginia,315587,162241,89594,70449,2198
Henry County,Virginia,53112,24963,10317,13984,662
Highland County,Virginia,2234,1413,459,924,30
Isle of Wight County,Virginia,35343,20827,8761,11802,264
James City County,Virginia,69409,41240,17879,22843,518
King and Queen County,Virginia,7009,3655,1745,1865,45
King George County,Virginia,24606,11325,4477,6604,244
King William County,Virginia,15977,8923,3344,5466,113
Lancaster County,Virginia,11125,6961,3149,3753,59
Lee County,Virginia,25428,9598,2583,6847,168
Loudoun County,Virginia,337847,160060,82479,75292,2289
Louisa County,Virginia,33494,16452,6953,9215,284
Lunenburg County,Virginia,12638,5734,2684,2969,81
Madison County,Virginia,13132,6614,2639,3869,106
Mathews County,Virginia,8911,5374,1807,3488,79
Mecklenburg County,Virginia,31686,15077,6921,7973,183
Middlesex County,Virginia,10850,6080,2370,3619,91
Montgomery County,Virginia,95652,41009,19903,20006,1100
Nelson County,Virginia,14802,8250,4171,3947,132
New Kent County,Virginia,19149,10953,3555,7246,152
Northampton County,Virginia,12212,6491,3741,2676,74
Northumberland County,Virginia,12422,7558,3191,4310,57
Nottoway County,Virginia,15756,6846,3344,3409,93
Orange County,Virginia,34275,16354,6870,9244,240
Page County,Virginia,23841,10228,3724,6344,160
Patrick County,Virginia,18333,8259,2417,5622,220
Pittsylvania County,Virginia,62895,30681,10858,19263,560
Powhatan County,Virginia,28178,15525,4088,11200,237
Prince Edward County,Virginia,23172,9239,5132,3952,155
Prince George County,Virginia,37123,16046,6991,8879,176
Prince William County,Virginia,429616,180195,103331,74458,2406
Pulaski County,Virginia,34732,14680,5292,8920,468
Rappahannock County,Virginia,7409,4357,1980,2311,66
Richmond County,Virginia,9079,3770,1574,2160,36
Roanoke County,Virginia,92738,51217,18711,31624,882
Rockbridge County,Virginia,22378,10177,4088,5898,191
Rockingham County,Virginia,77137,34866,10065,24186,615
Russell County,Virginia,28427,12088,3718,8180,190
Scott County,Virginia,22954,9992,2395,7439,158
Shenandoah County,Virginia,42530,19373,6469,12538,366
Smyth County,Virginia,31896,12777,4171,8379,227
Southampton County,Virginia,18507,9264,4437,4733,94
Spotsylvania County,Virginia,125827,57974,25165,31844,965
Stafford County,Virginia,133368,60583,27182,32480,921
Surry County,Virginia,6839,4308,2576,1671,61
Sussex County,Virginia,11924,5440,3358,2021,61
Tazewell County,Virginia,44264,17732,3661,13843,228
Warren County,Virginia,37887,16698,6452,9869,377
Washington County,Virginia,55095,25632,7076,18141,415
Westmoreland County,Virginia,17513,8120,4295,3731,94
Wise County,Virginia,40909,15018,3760,11076,182
Wythe County,Virginia,29328,12358,3783,8324,251
York County,Virginia,65825,33953,13183,20204,566
Alexandria city,Virginia,147291,73411,52199,20249,963
Bristol city,Virginia,17692,7387,2492,4780,115
Buena Vista city,Virginia,6747,2526,919,1564,43
Charlottesville city,Virginia,44580,21797,16510,4844,443
Chesapeake city,Virginia,228091,110425,55052,53900,1473
Colonial Heights city,Virginia,17383,8624,2544,5941,139
Covington city,Virginia,5842,2330,1319,975,36
Danville city,Virginia,42705,20204,12218,7763,223
Emporia city,Virginia,5813,2696,1793,886,17
Fairfax city,Virginia,22894,11629,6651,4775,203
Falls Church city,Virginia,13087,7276,5015,2147,114
Franklin city,Virginia,8482,4360,2833,1496,31
Fredericksburg city,Virginia,27179,11437,7131,4060,246
Galax city,Virginia,6852,2277,900,1332,45
Hampton city,Virginia,137177,66490,46966,18640,884
Harrisonburg city,Virginia,51312,15593,8654,6565,374
Hopewell city,Virginia,22309,9031,5179,3739,113
Lexington city,Virginia,7018,2687,1486,1146,55
Lynchburg city,Virginia,77269,36448,15948,19806,694
Manassas city,Virginia,40284,15200,8478,6463,259
Manassas Park city,Virginia,15397,4656,2879,1699,78
Martinsville city,Virginia,13492,6284,3855,2312,117
Newport News city,Virginia,180056,79444,51100,27230,1114
Norfolk city,Virginia,246149,87043,62687,23147,1209
Norton city,Virginia,4124,1492,566,895,31
Petersburg city,Virginia,31996,15908,14283,1527,98
Poquoson city,Virginia,12114,7106,1679,5312,115
Portsmouth city,Virginia,96480,45922,32501,12858,563
Radford city,Virginia,16714,5399,2732,2520,147
Richmond city,Virginia,210794,97569,75921,20050,1598
Roanoke city,Virginia,98011,40155,24134,14991,1030
Salem city,Virginia,25179,12318,4760,7299,259
Staunton city,Virginia,23809,11210,5728,5272,210
Suffolk city,Virginia,85251,42566,24267,17820,479
Virginia Beach city,Virginia,445044,196641,94299,99291,3051
Waynesboro city,Virginia,21066,8791,3840,4790,161
Williamsburg city,Virginia,14526,7748,4903,2682,163
Winchester city,Virginia,27008,10296,5094,4946,256
Adams County,Washington,18944,4793,1540,3171,82
Asotin County,Washington,21909,9901,4003,5654,244
Benton County,Washington,182373,79559,28145,49461,1953
Chelan County,Washington,73472,32250,13112,18402,736
Clallam County,Washington,71766,38066,18580,18437,1049
Clark County,Washington,436361,190805,93382,92951,4472
Columbia County,Washington,3977,2259,645,1568,46
Cowlitz County,Washington,101663,44620,22726,20746,1148
Douglas County,Washington,39197,14942,5166,9425,351
Ferry County,Washington,7663,3440,1294,1995,151
Franklin County,Washington,85698,22643,8398,13748,497
Garfield County,Washington,2209,1278,336,913,29
Grant County,Washington,91300,27558,8950,17852,756
Grays Harbor County,Washington,71773,28684,15960,11914,810
Island County,Washington,79039,42099,21478,19605,1016
Jefferson County,Washington,29800,19829,12739,6405,685
King County,Washington,2011197,967154,668004,275700,23450
Kitsap County,Washington,254339,123367,67277,52846,3244
Kittitas County,Washington,41624,18171,7949,9782,440
Klickitat County,Washington,20638,10274,4598,5316,360
Lewis County,Washington,75435,34044,12664,20452,928
Lincoln County,Washington,10429,5872,1673,4063,136
Mason County,Washington,60681,28235,14764,12761,710
Okanogan County,Washington,41183,16846,7108,9221,517
Pacific County,Washington,20582,10524,5711,4499,314
Pend Oreille County,Washington,13003,6668,2508,3952,208
Pierce County,Washington,815535,342910,186430,148467,8013
San Juan County,Washington,15848,10594,7125,3111,358
Skagit County,Washington,117714,55269,28688,25071,1510
Skamania County,Washington,11200,5466,2628,2687,151
Snohomish County,Washington,732097,329817,188516,133016,8285
Spokane County,Washington,475447,223830,102295,115285,6250
Stevens County,Washington,43483,22161,7762,13691,708
Thurston County,Washington,258527,127063,74037,49287,3739
Wahkiakum County,Washington,4000,2294,1094,1119,81
Walla Walla County,Washington,59329,25108,9768,14648,692
Whatcom County,Washington,204863,103029,57089,42703,3237
Whitman County,Washington,46633,17121,8037,8507,577
Yakima County,Washington,246127,76973,33217,42239,1517
Barbour County,West Virginia,16869,5761,1768,3824,169
Berkeley County,West Virginia,106965,37172,14275,22156,741
Boone County,West Virginia,24358,8500,2790,5467,243
Braxton County,West Virginia,14451,4804,1998,2725,81
Brooke County,West Virginia,23677,9294,4005,5060,229
Cabell County,West Virginia,96949,32144,13568,17985,591
Calhoun County,West Virginia,7594,2207,818,1319,70
Clay County,West Virginia,9208,3012,931,1971,110
Doddridge County,West Virginia,8296,2769,575,2130,64
Fayette County,West Virginia,45861,14070,5419,8350,301
Gilmer County,West Virginia,8748,2509,840,1595,74
Grant County,West Virginia,11802,4586,718,3783,85
Greenbrier County,West Virginia,35877,12963,4710,7930,323
Hampshire County,West Virginia,23673,7986,2299,5523,164
Hancock County,West Virginia,30465,12118,4627,7226,265
Hardy County,West Virginia,13849,5168,1482,3536,150
Harrison County,West Virginia,69098,26147,9732,15876,539
Jackson County,West Virginia,29283,11544,3854,7408,282
Jefferson County,West Virginia,54699,22138,10398,11258,482
Kanawha County,West Virginia,192248,75077,32480,41364,1233
Lewis County,West Virginia,16453,6287,1736,4375,176
Lincoln County,West Virginia,21607,6818,2227,4383,208
Logan County,West Virginia,36316,11946,3469,8222,255
McDowell County,West Virginia,21318,6188,2109,3959,120
Marion County,West Virginia,56760,21542,8959,12054,529
Marshall County,West Virginia,32826,12916,4484,8135,297
Mason County,West Virginia,27217,9789,3778,5741,270
Mercer County,West Virginia,62419,21276,5432,15450,394
Mineral County,West Virginia,27886,10979,2885,7833,261
Mingo County,West Virginia,26190,8830,2428,6191,211
Monongalia County,West Virginia,100915,31475,13826,16831,818
Monroe County,West Virginia,13502,5212,1455,3616,141
Morgan County,West Virginia,17427,7044,2363,4513,168
Nicholas County,West Virginia,26262,8785,2664,5898,223
Ohio County,West Virginia,43992,17911,6786,10768,357
Pendleton County,West Virginia,7470,3239,1074,2095,70
Pleasants County,West Virginia,7533,2840,955,1825,60
Pocahontas County,West Virginia,8703,3576,1303,2182,91
Preston County,West Virginia,33898,11155,2931,7889,335
Putnam County,West Virginia,56445,23673,7256,16032,385
Raleigh County,West Virginia,79249,28829,7739,20614,476
Randolph County,West Virginia,29392,9756,3342,6160,254
Ritchie County,West Virginia,10250,3788,768,2921,99
Roane County,West Virginia,14679,5047,1939,2982,126
Summers County,West Virginia,13836,4735,1621,2981,133
Taylor County,West Virginia,16973,5908,1941,3840,127
Tucker County,West Virginia,7078,3138,880,2176,82
Tyler County,West Virginia,9054,3279,890,2314,75
Upshur County,West Virginia,24441,8273,2158,5939,176
Wayne County,West Virginia,41885,13955,4931,8688,336
Webster County,West Virginia,8982,2755,947,1710,98
Wetzel County,West Virginia,16344,5856,2217,3473,166
Wirt County,West Virginia,5774,2171,676,1427,68
Wood County,West Virginia,86616,33977,11230,22183,564
Wyoming County,West Virginia,23210,7523,1583,5769,171
Adams County,Wisconsin,20417,10287,5542,4644,101
Ashland County,Wisconsin,15838,8372,5399,2820,153
Barron County,Wisconsin,45777,22692,10890,11443,359
Bayfield County,Wisconsin,15057,9788,6033,3603,152
Brown County,Wisconsin,252682,128928,62526,64836,1566
Buffalo County,Wisconsin,13343,7039,3570,3364,105
Burnett County,Wisconsin,15340,8677,3986,4550,141
Calumet County,Wisconsin,49653,26420,11489,14539,392
Chippewa County,Wisconsin,63053,30932,15237,15322,373
Clark County,Wisconsin,34445,13801,6172,7412,217
Columbia County,Wisconsin,56479,30546,17175,13026,345
Crawford County,Wisconsin,16517,7817,4629,3067,121
Dane County,Wisconsin,502902,304181,216071,83644,4466
Dodge County,Wisconsin,88148,44488,18762,25211,515
Door County,Wisconsin,27536,17671,9357,8121,193
Douglas County,Wisconsin,43751,22894,14863,7705,326
Dunn County,Wisconsin,43806,21992,11316,10224,452
Eau Claire County,Wisconsin,100839,54806,30666,23256,884
Florence County,Wisconsin,4366,2625,953,1645,27
Fond du Lac County,Wisconsin,101788,53402,22379,30355,668
Forest County,Wisconsin,9157,4648,2425,2172,51
Grant County,Wisconsin,50871,24248,13594,10255,399
Green County,Wisconsin,36760,19322,11206,7857,259
Green Lake County,Wisconsin,18998,9675,3793,5782,100
Iowa County,Wisconsin,23578,12534,8105,4287,142
Iron County,Wisconsin,5888,3632,1784,1790,58
Jackson County,Wisconsin,20496,9313,5298,3900,115
Jefferson County,Wisconsin,84359,44281,20158,23517,606
Juneau County,Wisconsin,26771,11827,6242,5411,174
Kenosha County,Wisconsin,167216,80897,44867,34977,1053
Kewaunee County,Wisconsin,20505,11037,5153,5747,137
La Crosse County,Wisconsin,116543,63462,36693,25751,1018
Lafayette County,Wisconsin,16800,7952,4536,3314,102
Langlade County,Wisconsin,19618,10519,4573,5816,130
Lincoln County,Wisconsin,28502,15216,7563,7455,198
Manitowoc County,Wisconsin,80726,42617,20403,21604,610
Marathon County,Wisconsin,134368,69862,32363,36617,882
Marinette County,Wisconsin,41350,20777,9882,10619,276
Marquette County,Wisconsin,15241,8105,4014,3992,99
Menominee County,Wisconsin,4363,1377,1191,179,7
Milwaukee County,Wisconsin,954595,492576,332438,154924,5214
Monroe County,Wisconsin,45003,19485,9515,9675,295
Oconto County,Wisconsin,37418,19859,8865,10741,253
Oneida County,Wisconsin,35673,21652,10452,10917,283
Outagamie County,Wisconsin,179003,94596,45659,47372,1565
Ozaukee County,Wisconsin,87111,55817,19159,36077,581
Pepin County,Wisconsin,7373,3699,1876,1794,29
Pierce County,Wisconsin,40725,21020,10235,10397,388
Polk County,Wisconsin,43519,22573,10073,12094,406
Portage County,Wisconsin,70425,39337,22075,16615,647
Price County,Wisconsin,13845,7901,3887,3884,130
Racine County,Wisconsin,194594,103364,53008,49347,1009
Richland County,Wisconsin,17816,8655,4969,3573,113
Rock County,Wisconsin,160065,80690,49219,30517,954
Rusk County,Wisconsin,14305,7191,3397,3676,118
St. Croix County,Wisconsin,85035,46225,19910,25503,812
Sauk County,Wisconsin,62369,31927,18736,12838,353
Sawyer County,Wisconsin,16515,9025,4486,4442,97
Shawano County,Wisconsin,41509,20279,9000,11022,257
Sheboygan County,Wisconsin,114767,62651,27918,34072,661
Taylor County,Wisconsin,20371,9512,3763,5601,148
Trempealeau County,Wisconsin,29289,13481,7605,5707,169
Vernon County,Wisconsin,30021,14269,8044,5942,283
Vilas County,Wisconsin,21315,13842,5951,7749,142
Walworth County,Wisconsin,102871,52303,22552,29006,745
Washburn County,Wisconsin,15847,9287,4447,4699,141
Washington County,Wisconsin,132732,78742,23166,54765,811
Waukesha County,Wisconsin,392810,243856,78779,162798,2279
Waupaca County,Wisconsin,51916,28840,11578,17002,260
Waushara County,Wisconsin,24429,12048,5335,6562,151
Winnebago County,Wisconsin,168525,89173,45449,42122,1602
Wood County,Wisconsin,74322,38900,18581,19704,615
Albany County,Wyoming,37359,16300,7458,7866,976
Big Horn County,Wyoming,11758,5324,868,4285,171
Campbell County,Wyoming,47861,17571,2163,14953,455
Carbon County,Wyoming,15709,6509,2110,4148,251
Converse County,Wyoming,14028,6343,1089,5043,211
Crook County,Wyoming,7139,3685,426,3109,150
Fremont County,Wyoming,41015,16939,5333,11075,531
Goshen County,Wyoming,13637,5806,1458,4178,170
Hot Springs County,Wyoming,4829,2515,523,1895,97
Johnson County,Wyoming,8641,4259,749,3363,147
Laramie County,Wyoming,94697,39505,14295,23904,1306
Lincoln County,Wyoming,17944,8618,1287,7144,187
Natrona County,Wyoming,78565,32373,8961,22132,1280
Niobrara County,Wyoming,2478,1276,200,1022,54
Park County,Wyoming,28808,14608,2927,11234,447
Platte County,Wyoming,8729,4531,1223,3136,172
Sheridan County,Wyoming,29524,14322,3618,10267,437
Sublette County,Wyoming,10476,4376,767,3472,137
Sweetwater County,Wyoming,45002,16895,4774,11428,693
Teton County,Wyoming,21624,11464,6213,4858,393
Uinta County,Wyoming,20996,8539,1628,6615,296
Washakie County,Wyoming,8409,3944,794,3014,136
Weston County,Wyoming,7077,3359,422,2821,116
