County,State,Population,Total Votes,Democrats,Republican,Other
Carbon County,Utah,20324,7952,1717,5275,960
Daggett County,Utah,1076,474,77,331,66
Davis County,Utah,341000,138411,28776,62219,47416
Duchesne County,Utah,20242,6942,500,5508,934
Emery County,Utah,10206,4289,380,3425,484
Garfield County,Utah,4952,2344,358,1606,380
Grand County,Utah,9622,4533,1960,1975,598
Iron County,Utah,49676,17654,2450,11561,3643
Juab County,Utah,11016,4177,442,2827,908
Kane County,Utah,7297,3505,741,2265,499
Millard County,Utah,12655,5242,431,3860,951
Morgan County,Utah,11370,5192,577,3188,1427
Piute County,Utah,1459,729,47,626,56
Rich County,Utah,2313,1109,104,797,208
Salt Lake County,Utah,1120109,418868,175863,138043,104962
San Juan County,Utah,15329,5447,2042,2645,760
Sanpete County,Utah,29232,10164,1061,6673,2430
Sevier County,Utah,21131,8654,695,6740,1219
Summit County,Utah,40512,20641,10503,7333,2805
Tooele County,Utah,64612,21829,4573,11169,6087
Uintah County,Utah,36264,12797,995,9810,1992
Utah County,Utah,590288,201551,28522,102182,70847
Wasatch County,Utah,30375,12120,3063,6115,2942
Washington County,Utah,159352,61963,10288,42650,9025
Wayne County,Utah,2671,1421,271,966,184
Weber County,Utah,247131,85039,23131,40235,21673
Addison County,Vermont,36931,19031,11219,5297,2515
Bennington County,Vermont,35911,17381,9539,5925,1917
Caledonia County,Vermont,30154,14075,6445,5534,2096
Chittenden County,Vermont,161563,83418,54814,18601,10003
Essex County,Vermont,6224,2925,1019,1506,400
Franklin County,Vermont,48963,21411,9351,8752,3308
Grand Isle County,Vermont,6921,4110,2094,1487,529
Lamoille County,Vermont,25331,12762,7241,3570,1951
Orange County,Vermont,28908,14649,7541,5007,2101
Orleans County,Vermont,26766,12047,5185,5159,1703
Rutland County,Vermont,59122,29619,13635,12479,3505
Washington County,Vermont,58355,31086,18594,7993,4499
Windham County,Vermont,43163,22635,14340,5454,2841
Windsor County,Vermont,55345,29928,17556,8605,3767
Accomack County,Virginia,32871,15818,6740,8583,495
Albemarle County,Virginia,106431,56726,33345,19259,4122
Alleghany County,Virginia,15387,7325,2166,4874,285
Amelia County,Virginia,12801,7040,2128,4708,204
Amherst County,Virginia,31887,15396,5057,9719,620
Appomattox County,Virginia,15528,8011,2023,5715,273
Arlington County,Virginia,231259,121356,92016,20186,9154
Augusta County,Virginia,74834,36343,8177,26163,2003
Bath County,Virginia,4409,2253,603,1548,102
Bedford County,Virginia,77993,42525,9768,30659,2098
Bland County,Virginia,6472,3139,453,2573,113
Botetourt County,Virginia,33252,18739,4494,13375,870
Brunswick County,Virginia,16618,7669,4481,3046,142
Buchanan County,Virginia,22212,9247,1721,7296,230
Buckingham County,Virginia,17051,7295,3128,3950,217
Campbell County,Virginia,55419,27535,6664,19551,1320
Caroline County,Virginia,30099,14863,6432,7147,1284
Carroll County,Virginia,29789,13668,2559,10663,446
Charles City County,Virginia,7034,4107,2496,1476,135
Charlotte County,Virginia,12119,5808,2155,3479,174
Chesterfield County,Virginia,338479,176461,81074,85045,10342
Clarke County,Virginia,14294,8213,3051,4661,501
Craig County,Virginia,5120,2794,541,2140,113
Culpeper County,Virginia,50319,22218,7759,13349,1110
Cumberland County,Virginia,9745,4906,2036,2697,173
Dickenson County,Virginia,15014,6440,1335,4932,173
Dinwiddie County,Virginia,28468,13575,5765,7447,363
Essex County,Virginia,11077,5408,2542,2657,209
Fairfax County,Virginia,1144188,551183,355133,157710,38340
Fauquier County,Virginia,68805,37467,12971,22127,2369
Floyd County,Virginia,15677,8051,2300,5293,458
Fluvanna County,Virginia,26187,13597,5760,7025,812
Franklin County,Virginia,56158,26971,7257,18569,1145
Frederick County,Virginia,84638,40440,11932,26083,2425
Giles County,Virginia,16827,8212,1950,5910,352
Gloucester County,Virginia,37114,19619,5404,13096,1119
Goochland County,Virginia,22485,14037,4889,8384,764
Grayson County,Virginia,15867,7285,1407,5592,286
Greene County,Virginia,19309,9608,2924,5945,739
Greensville County,Virginia,11500,4363,2558,1737,68
Halifax County,Virginia,34990,17001,6897,9704,400
Hanover County,Virginia,104290,62753,19382,39630,3741
Henrico County,Virginia,325931,163654,93935,59857,9862
Henry County,Virginia,51645,24106,8198,15208,700
Highland County,Virginia,2210,1391,371,958,62
Isle of Wight County,Virginia,36326,21075,7881,12204,990
James City County,Virginia,73930,43173,19105,21306,2762
King and Queen County,Virginia,7054,3697,1468,2099,130
King George County,Virginia,25947,12059,4007,7341,711
King William County,Virginia,16405,9161,2760,5975,426
Lancaster County,Virginia,10771,6645,2869,3523,253
Lee County,Virginia,24165,9399,1627,7543,229
Loudoun County,Virginia,385546,183097,100795,69949,12353
Louisa County,Virginia,35304,17631,6212,10528,891
Lunenburg County,Virginia,12319,5586,2227,3204,155
Madison County,Virginia,13081,6979,2203,4419,357
Mathews County,Virginia,8769,5311,1563,3517,231
Mecklenburg County,Virginia,30813,14945,6285,8288,372
Middlesex County,Virginia,10749,6017,2108,3670,239
Montgomery County,Virginia,98172,43031,20021,19459,3551
Nelson County,Virginia,14805,8318,3689,4154,475
New Kent County,Virginia,21009,12242,3546,8118,578
Northampton County,Virginia,12002,6172,3255,2686,231
Northumberland County,Virginia,12176,7398,2852,4302,244
Nottoway County,Virginia,15495,6744,2829,3712,203
Orange County,Virginia,35354,17270,5957,10521,792
Page County,Virginia,23619,10740,2514,7831,395
Patrick County,Virginia,17796,8525,1768,6454,303
Pittsylvania County,Virginia,61704,31598,9199,21554,845
Powhatan County,Virginia,28443,16900,4060,11885,955
Prince Edward County,Virginia,23020,9143,4591,4101,451
Prince George County,Virginia,37972,16184,6419,9157,608
Prince William County,Virginia,456496,196538,113144,71721,11673
Pulaski County,Virginia,34249,15167,4172,10322,673
Rappahannock County,Virginia,7380,4483,1747,2539,197
Richmond County,Virginia,8758,3661,1347,2213,101
Roanoke County,Virginia,93528,51489,17200,31408,2881
Rockbridge County,Virginia,22450,10795,3508,6680,607
Rockingham County,Virginia,79367,37487,9366,25990,2131
Russell County,Virginia,27422,12246,2330,9521,395
Scott County,Virginia,22082,10100,1581,8247,272
Shenandoah County,Virginia,42907,20513,5273,14094,1146
Smyth County,Virginia,31126,12890,2665,9750,475
Southampton County,Virginia,18080,8878,3595,5035,248
Spotsylvania County,Virginia,131252,62562,24207,34623,3732
Stafford County,Virginia,143501,65934,27908,33868,4158
Surry County,Virginia,6554,4228,2272,1819,137
Sussex County,Virginia,11414,5044,2879,2055,110
Tazewell County,Virginia,42155,18566,2895,15168,503
Warren County,Virginia,39165,17960,5169,11773,1018
Washington County,Virginia,54100,25847,5553,19320,974
Westmoreland County,Virginia,17649,8574,3836,4448,290
Wise County,Virginia,39027,15163,2701,12086,376
Wythe County,Virginia,28912,13343,2770,10046,527
York County,Virginia,67832,34118,12999,18837,2282
Alexandria city,Virginia,156698,75770,57242,13285,5243
Bristol city,Virginia,17088,7032,1835,4892,305
Buena Vista city,Virginia,6435,2407,693,1430,284
Charlottesville city,Virginia,46943,22472,17901,2960,1611
Chesapeake city,Virginia,237464,112705,52627,54047,6031
Colonial Heights city,Virginia,17398,8457,2367,5681,409
Covington city,Virginia,5637,2382,914,1349,119
Danville city,Virginia,41665,18952,11059,7303,590
Emporia city,Virginia,5478,2367,1530,789,48
Fairfax city,Virginia,23246,12030,7367,3702,961
Falls Church city,Virginia,13582,7757,5819,1324,614
Franklin city,Virginia,8201,4070,2519,1421,130
Fredericksburg city,Virginia,28360,11264,6707,3744,813
Galax city,Virginia,6604,2376,681,1603,92
Hampton city,Virginia,135374,62356,41312,17902,3142
Harrisonburg city,Virginia,53542,17993,10212,6262,1519
Hopewell city,Virginia,22539,9008,4724,3885,399
Lexington city,Virginia,7148,2465,1514,766,185
Lynchburg city,Virginia,79710,35671,14792,17982,2897
Manassas city,Virginia,41189,15411,8423,5953,1035
Manassas Park city,Virginia,16456,5232,3204,1733,295
Martinsville city,Virginia,12996,5907,3533,2149,225
Newport News city,Virginia,180209,75715,45618,25468,4629
Norfolk city,Virginia,245680,83388,57023,21552,4813
Norton city,Virginia,3972,1460,383,1021,56
Petersburg city,Virginia,31380,13786,12021,1451,314
Poquoson city,Virginia,11952,7177,1601,5092,484
Portsmouth city,Virginia,95165,43265,28497,12795,1973
Radford city,Virginia,17324,6085,2925,2638,522
Richmond city,Virginia,225369,103484,81259,15581,6644
Roanoke city,Virginia,99337,39466,22286,14789,2391
Salem city,Virginia,25252,12225,4202,7226,797
Staunton city,Virginia,24156,11255,5333,5133,789
Suffolk city,Virginia,89194,43240,23280,18006,1954
Virginia Beach city,Virginia,450983,203262,91032,98224,14006
Waynesboro city,Virginia,21757,9204,3764,4801,639
Williamsburg city,Virginia,14884,7626,5206,1925,495
Winchester city,Virginia,27785,10667,5164,4790,713
Adams County,Washington,19369,4644,1299,3083,262
Asotin County,Washington,22286,9736,3134,5741,861
Benton County,Washington,193494,80027,26360,47194,6473
Chelan County,Washington,75855,33380,13032,18114,2234
Clallam County,Washington,74240,39457,17677,18794,2986
Clark County,Washington,465272,200160,92757,92441,14962
Columbia County,Washington,3975,2182,526,1497,159
Cowlitz County,Washington,104740,45692,17908,24185,3599
Douglas County,Washington,41366,15543,4918,9603,1022
Ferry County,Washington,7531,3601,1098,2202,301
Franklin County,Washington,90199,23720,8886,13206,1628
Garfield County,Washington,2246,1246,279,851,116
Grant County,Washington,94221,28346,7810,18518,2018
Grays Harbor County,Washington,71531,28367,12020,14067,2280
Island County,Washington,81692,42876,20960,18465,3451
Jefferson County,Washington,30910,20276,12656,6037,1583
King County,Washington,2166350,998499,718322,216339,63838
Kitsap County,Washington,263142,124317,63156,49018,12143
Kittitas County,Washington,44922,18955,7489,10100,1366
Klickitat County,Washington,21286,10769,4194,5789,786
Lewis County,Washington,76693,34149,9654,21992,2503
Lincoln County,Washington,10335,5713,1244,4108,361
Mason County,Washington,62142,28073,11993,13677,2403
Okanogan County,Washington,41579,17091,6298,9610,1183
Pacific County,Washington,21285,10716,4620,5360,736
Pend Oreille County,Washington,13131,6802,1934,4373,495
Pierce County,Washington,862895,348485,172538,146824,29123
San Juan County,Washington,16309,10774,7172,2688,914
Skagit County,Washington,123603,55968,26690,24736,4542
Skamania County,Washington,11581,5639,2232,2928,479
Snohomish County,Washington,787110,342173,185227,128255,28691
Spokane County,Washington,496889,227246,93767,113435,20044
Stevens County,Washington,44141,22677,5767,15161,1749
Thurston County,Washington,273714,129410,68798,48624,11988
Wahkiakum County,Washington,4161,2358,832,1344,182
Walla Walla County,Washington,60008,25419,9694,13651,2074
Whatcom County,Washington,216417,109673,60340,40599,8734
Whitman County,Washington,48824,17305,8146,7403,1756
Yakima County,Washington,249327,77750,31291,41735,4724
Barbour County,West Virginia,16749,6054,1222,4527,305
Berkeley County,West Virginia,113489,42850,12321,28244,2285
Boone County,West Virginia,22809,8683,1790,6504,389
Braxton County,West Virginia,14323,5090,1321,3537,232
Brooke County,West Virginia,22663,9613,2568,6625,420
Cabell County,West Virginia,95681,33085,11447,19850,1788
Calhoun County,West Virginia,7374,2617,456,2035,126
Clay County,West Virginia,8829,2972,568,2300,104
Doddridge County,West Virginia,8576,2840,362,2358,120
Fayette County,West Virginia,44179,15337,4290,10357,690
Gilmer County,West Virginia,8134,2543,545,1896,102
Grant County,West Virginia,11602,4956,512,4346,98
Greenbrier County,West Virginia,35532,14066,3765,9556,745
Hampshire County,West Virginia,23316,8608,1580,6692,336
Hancock County,West Virginia,29662,12702,3262,8909,531
Hardy County,West Virginia,13812,5643,1155,4274,214
Harrison County,West Virginia,68349,27960,7694,18750,1516
Jackson County,West Virginia,29188,12187,2663,9020,504
Jefferson County,West Virginia,55979,24147,9518,13204,1425
Kanawha County,West Virginia,186196,75690,28263,43850,3577
Lewis County,West Virginia,16289,6928,1347,5274,307
Lincoln County,West Virginia,21108,7066,1459,5307,300
Logan County,West Virginia,33674,12359,2092,9897,370
McDowell County,West Virginia,19192,6203,1438,4629,136
Marion County,West Virginia,56504,23029,6964,14668,1397
Marshall County,West Virginia,31720,13216,2918,9666,632
Mason County,West Virginia,26938,10186,2081,7654,451
Mercer County,West Virginia,60632,22982,4704,17404,874
Mineral County,West Virginia,27375,11564,2050,9070,444
Mingo County,West Virginia,24716,9510,1370,7911,229
Monongalia County,West Virginia,105643,36048,14699,18432,2917
Monroe County,West Virginia,13487,5805,1111,4443,251
Morgan County,West Virginia,17626,7654,1573,5732,349
Nicholas County,West Virginia,25381,9491,1840,7251,400
Ohio County,West Virginia,42629,17938,5493,11139,1306
Pendleton County,West Virginia,6977,3225,729,2398,98
Pleasants County,West Virginia,7490,3150,621,2358,171
Pocahontas County,West Virginia,8528,3646,928,2496,222
Preston County,West Virginia,33760,12659,2470,9538,651
Putnam County,West Virginia,56675,24893,5884,17788,1221
Raleigh County,West Virginia,76296,29618,6443,22048,1127
Randolph County,West Virginia,29034,10876,2735,7629,512
Ritchie County,West Virginia,9985,4075,496,3405,174
Roane County,West Virginia,14114,5247,1222,3781,244
Summers County,West Virginia,12978,4862,1190,3455,217
Taylor County,West Virginia,16952,6538,1491,4733,314
Tucker County,West Virginia,7053,3475,751,2565,159
Tyler County,West Virginia,8967,3654,507,2996,151
Upshur County,West Virginia,24680,9218,1766,7005,447
Wayne County,West Virginia,40724,15182,3357,11152,673
Webster County,West Virginia,8557,2978,556,2302,120
Wetzel County,West Virginia,15644,6265,1359,4519,387
Wirt County,West Virginia,5767,2422,386,1911,125
Wood County,West Virginia,85709,35615,8400,25434,1781
Wyoming County,West Virginia,21777,7831,1062,6547,222
Adams County,Wisconsin,19982,10164,3770,5983,411
Ashland County,Wisconsin,15633,8029,4228,3302,499
Barron County,Wisconsin,45242,22643,7879,13606,1158
Bayfield County,Wisconsin,14923,9529,4954,4125,450
Brown County,Wisconsin,259514,128979,53364,67199,8416
Buffalo County,Wisconsin,13134,6988,2531,4049,408
Burnett County,Wisconsin,15222,8743,2948,5412,383
Calumet County,Wisconsin,49607,26650,9646,15348,1656
Chippewa County,Wisconsin,63523,31561,11886,17909,1766
Clark County,Wisconsin,34485,13596,4227,8646,723
Columbia County,Wisconsin,56875,29771,13526,14160,2085
Crawford County,Wisconsin,16250,7744,3425,3844,475
Dane County,Wisconsin,531296,310017,217526,71279,21212
Dodge County,Wisconsin,87382,43065,13968,26643,2454
Door County,Wisconsin,27338,17608,8026,8584,998
Douglas County,Wisconsin,43359,22511,11345,9659,1507
Dunn County,Wisconsin,44354,22091,9026,11488,1577
Eau Claire County,Wisconsin,102907,54885,27294,23311,4280
Florence County,Wisconsin,4313,2657,666,1897,94
Fond du Lac County,Wisconsin,102211,51327,17391,31044,2892
Forest County,Wisconsin,9021,4540,1584,2788,168
Grant County,Wisconsin,51985,24321,10046,12349,1926
Green County,Wisconsin,36787,18985,9122,8693,1170
Green Lake County,Wisconsin,18596,9388,2701,6213,474
Iowa County,Wisconsin,23430,12260,6669,4809,782
Iron County,Wisconsin,5660,3497,1273,2090,134
Jackson County,Wisconsin,20484,9272,3821,4907,544
Jefferson County,Wisconsin,84464,43146,16561,23410,3175
Juneau County,Wisconsin,26345,11732,4073,7123,536
Kenosha County,Wisconsin,167867,77076,35771,36025,5280
Kewaunee County,Wisconsin,20380,10758,3623,6616,519
La Crosse County,Wisconsin,117681,62968,32406,26389,4173
Lafayette County,Wisconsin,16757,7662,3288,3977,397
Langlade County,Wisconsin,19083,10132,3260,6436,436
Lincoln County,Wisconsin,27834,14706,5370,8400,936
Manitowoc County,Wisconsin,79348,40346,14506,23193,2647
Marathon County,Wisconsin,135101,69515,26477,39013,4025
Marinette County,Wisconsin,40255,20046,6243,12995,808
Marquette County,Wisconsin,15130,7893,2809,4714,370
Menominee County,Wisconsin,4527,1279,1003,269,7
Milwaukee County,Wisconsin,954841,440247,288797,125846,25604
Monroe County,Wisconsin,45423,19670,7048,11352,1270
Oconto County,Wisconsin,37475,19978,5884,13253,841
Oneida County,Wisconsin,35329,21473,8104,12117,1252
Outagamie County,Wisconsin,184593,93868,38087,49884,5897
Ozaukee County,Wisconsin,88332,54523,20168,30430,3925
Pepin County,Wisconsin,7250,3739,1345,2206,188
Pierce County,Wisconsin,41456,21189,8382,11258,1549
Polk County,Wisconsin,43224,22749,7570,13815,1364
Portage County,Wisconsin,70451,38496,18521,17306,2669
Price County,Wisconsin,13413,7577,2669,4562,346
Racine County,Wisconsin,194846,94133,42512,46611,5010
Richland County,Wisconsin,17556,8055,3577,4023,455
Rock County,Wisconsin,161320,76068,39343,31488,5237
Rusk County,Wisconsin,14101,7087,2171,4564,352
St. Croix County,Wisconsin,87598,47508,17486,26220,3802
Sauk County,Wisconsin,63614,31318,14692,14791,1835
Sawyer County,Wisconsin,16320,9121,3504,5185,432
Shawano County,Wisconsin,40952,19751,6056,12742,953
Sheboygan County,Wisconsin,115030,59655,22956,32458,4241
Taylor County,Wisconsin,20290,9484,2398,6589,497
Trempealeau County,Wisconsin,29540,13675,5636,7364,675
Vernon County,Wisconsin,30553,14213,6352,6996,865
Vilas County,Wisconsin,21500,13612,4770,8169,673
Walworth County,Wisconsin,102627,51324,18706,28851,3767
Washburn County,Wisconsin,15621,9148,3284,5404,460
Washington County,Wisconsin,134310,78003,20855,51729,5419
Waukesha County,Wisconsin,398521,239042,79200,142521,17321
Waupaca County,Wisconsin,51306,26024,8440,16189,1395
Waushara County,Wisconsin,24103,11999,3792,7669,538
Winnebago County,Wisconsin,169629,87144,37054,43448,6642
Wood County,Wisconsin,73219,37800,14232,21503,2065
Albany County,Wyoming,37923,17060,6890,7602,2568
Big Horn County,Wyoming,11941,5317,604,4067,646
Campbell County,Wyoming,48745,18199,1324,15778,1097
Carbon County,Wyoming,15689,6374,1279,4409,686
Converse County,Wyoming,14094,6654,668,5520,466
Crook County,Wyoming,7499,3826,273,3348,205
Fremont County,Wyoming,40200,17023,4200,11167,1656
Goshen County,Wyoming,13306,5796,924,4418,454
Hot Springs County,Wyoming,4654,2586,400,1939,247
Johnson County,Wyoming,8484,4417,638,3477,302
Laramie County,Wyoming,97887,40969,11573,24847,4549
Lincoln County,Wyoming,19072,8875,1105,6779,991
Natrona County,Wyoming,80909,33348,6577,23552,3219
Niobrara County,Wyoming,2468,1314,115,1116,83
Park County,Wyoming,29213,15095,2535,11115,1445
Platte County,Wyoming,8662,4529,719,3437,373
Sheridan County,Wyoming,29964,14510,2927,10266,1317
Sublette County,Wyoming,9982,4390,644,3409,337
Sweetwater County,Wyoming,44222,17130,3231,12154,1745
Teton County,Wyoming,23234,12627,7314,3921,1392
Uinta County,Wyoming,20682,8470,1202,6154,1114
Washakie County,Wyoming,8165,3814,532,2911,371
Weston County,Wyoming,7220,3526,299,3033,194
