County,State,Population,Total Votes,Democrats,Republican,Other
Millard County,Utah,12385,4775,696,3850,229
Morgan County,Utah,7165,3171,553,2464,154
Piute County,Utah,1436,781,133,626,22
Rich County,Utah,1965,903,152,736,15
Salt Lake County,Utah,901018,307258,107576,171585,28097
San Juan County,Utah,14334,4744,1838,2721,185
Sanpete County,Utah,22806,7430,1211,5781,438
Sevier County,Utah,18877,7077,1046,5763,268
Summit County,Utah,29964,12121,4601,6168,1352
Tooele County,Utah,41519,12480,4001,7807,672
Uintah County,Utah,25215,8397,1387,6733,277
Utah County,Utah,371811,120256,16445,98255,5556
Wasatch County,Utah,15421,5675,1476,3819,380
Washington County,Utah,91206,32461,5465,25481,1515
Wayne County,Utah,2533,1225,202,953,70
Weber County,Utah,197437,62742,19890,39254,3598
Addison County,Vermont,36002,17427,8936,6953,1538
Bennington County,Vermont,36965,17677,9021,7284,1372
Caledonia County,Vermont,29662,13641,5859,6746,1036
Chittenden County,Vermont,147161,72017,39156,26105,6756
Essex County,Vermont,6445,2892,1129,1564,199
Franklin County,Vermont,45530,19194,9514,8395,1285
Grand Isle County,Vermont,6909,3638,1835,1550,253
Lamoille County,Vermont,23285,11246,5676,4456,1114
Orange County,Vermont,28381,14695,6694,6858,1143
Orleans County,Vermont,26321,12132,5472,5799,861
Rutland County,Vermont,63373,29362,13990,13546,1826
Washington County,Vermont,58072,29749,15281,11448,3020
Windham County,Vermont,44074,21491,11319,7358,2814
Windsor County,Vermont,57438,29147,15140,11713,2294
Accomack County,Virginia,38215,11925,5092,6352,481
Albemarle County,Virginia,83532,36846,16255,18291,2300
Alleghany County,Virginia,17213,5123,2214,2808,101
Amelia County,Virginia,11446,4788,1754,2947,87
Amherst County,Virginia,31854,11712,4812,6660,240
Appomattox County,Virginia,13692,5927,2132,3654,141
Arlington County,Virginia,189198,83559,50260,28555,4744
Augusta County,Virginia,65572,25271,6643,17744,884
Bath County,Virginia,5020,2210,822,1311,77
Bedford County,Virginia,60472,26149,8160,17224,765
Bland County,Virginia,6833,2688,851,1759,78
Botetourt County,Virginia,30648,13840,4627,8867,346
Brunswick County,Virginia,18387,5997,3387,2561,49
Buchanan County,Virginia,26838,9856,5745,3867,244
Buckingham County,Virginia,15634,5454,2561,2738,155
Campbell County,Virginia,51082,20327,6659,13162,506
Caroline County,Virginia,22136,8351,4314,3873,164
Carroll County,Virginia,29264,11001,3638,7142,221
Charles City County,Virginia,6930,3066,1981,1023,62
Charlotte County,Virginia,12476,4994,2017,2855,122
Chesterfield County,Virginia,261047,110951,38638,69924,2389
Clarke County,Virginia,12672,5284,2166,2883,235
Craig County,Virginia,5073,2493,851,1580,62
Culpeper County,Virginia,34442,12244,4364,7440,440
Cumberland County,Virginia,8987,3507,1405,1974,128
Dickenson County,Virginia,16322,7226,3951,3122,153
Dinwiddie County,Virginia,24674,9136,4001,4959,176
Essex County,Virginia,9984,3831,1750,1995,86
Fairfax County,Virginia,975476,413775,196501,202181,15093
Fauquier County,Virginia,55470,23481,8296,14456,729
Floyd County,Virginia,13909,5739,1957,3423,359
Fluvanna County,Virginia,20191,8706,3431,4962,313
Franklin County,Virginia,47546,18829,7145,11225,459
Frederick County,Virginia,59639,22392,7158,14574,660
Giles County,Virginia,16738,6820,3004,3574,242
Gloucester County,Virginia,34793,13699,4553,8718,428
Goochland County,Virginia,16935,8777,3197,5378,202
Grayson County,Virginia,16782,6852,2467,4236,149
Greene County,Virginia,15454,5412,1774,3375,263
Greensville County,Virginia,11566,3906,2314,1565,27
Halifax County,Virginia,37299,14072,5963,7732,377
Hanover County,Virginia,86972,41585,12044,28614,927
Henrico County,Virginia,264385,114252,48645,62887,2720
Henry County,Virginia,57903,21463,8898,11870,695
Highland County,Virginia,2529,1437,453,942,42
Isle of Wight County,Virginia,29849,12950,5162,7587,201
James City County,Virginia,48536,24492,9090,14628,774
King and Queen County,Virginia,6620,2859,1387,1423,49
King George County,Virginia,16916,5852,2070,3590,192
King William County,Virginia,13238,5769,2125,3547,97
Lancaster County,Virginia,11549,5455,1937,3411,107
Lee County,Virginia,23548,8748,4031,4551,166
Loudoun County,Virginia,173907,75653,30938,42453,2262
Louisa County,Virginia,25819,10096,4309,5461,326
Lunenburg County,Virginia,13093,4591,2026,2510,55
Madison County,Virginia,12535,5027,1844,2940,243
Mathews County,Virginia,9142,4609,1499,2951,159
Mecklenburg County,Virginia,32384,11654,4797,6600,257
Middlesex County,Virginia,9932,4689,1671,2844,174
Montgomery County,Virginia,83799,27160,11720,13991,1449
Nelson County,Virginia,14451,6145,2907,2913,325
New Kent County,Virginia,13537,6114,2055,3934,125
Northampton County,Virginia,13025,4892,2340,2299,253
Northumberland County,Virginia,12229,5605,2118,3362,125
Nottoway County,Virginia,15773,5492,2460,2870,162
Orange County,Virginia,25981,10483,4126,5991,366
Page County,Virginia,23149,7996,2726,5089,181
Patrick County,Virginia,19418,7385,2254,4901,230
Pittsylvania County,Virginia,61835,24255,7834,15760,661
Powhatan County,Virginia,22585,9711,2708,6820,183
Prince Edward County,Virginia,19708,6363,2922,3214,227
Prince George County,Virginia,33100,10900,4182,6579,139
Prince William County,Virginia,284565,100511,44745,52788,2978
Pulaski County,Virginia,35144,12697,5255,7089,353
Rappahannock County,Virginia,6980,3513,1462,1850,201
Richmond County,Virginia,8803,2949,1076,1784,89
Roanoke County,Virginia,85744,42817,16141,25740,936
Rockbridge County,Virginia,20835,7827,2953,4522,352
Rockingham County,Virginia,67977,23994,5834,17482,678
Russell County,Virginia,29251,10792,5442,5065,285
Scott County,Virginia,23351,9335,3552,5535,248
Shenandoah County,Virginia,35240,14452,4420,9636,396
Smyth County,Virginia,33079,11740,4836,6580,324
Southampton County,Virginia,17493,6714,3359,3293,62
Spotsylvania County,Virginia,91387,35021,13455,20739,827
Stafford County,Virginia,93625,34246,12596,20731,919
Surry County,Virginia,6833,3230,1845,1313,72
Sussex County,Virginia,12456,3906,2006,1745,155
Tazewell County,Virginia,44418,16344,7227,8655,462
Warren County,Virginia,31690,11166,4313,6335,518
Washington County,Virginia,51230,20222,7549,12064,609
Westmoreland County,Virginia,16644,6026,2922,2932,172
Wise County,Virginia,42077,13310,6412,6504,394
Wythe County,Virginia,27621,10225,3462,6539,224
York County,Virginia,57119,24583,8622,15312,649
Alexandria city,Virginia,129225,55199,33633,19043,2523
Bedford city,Virginia,6425,2441,1078,1269,94
Bristol city,Virginia,17289,6279,2646,3495,138
Buena Vista city,Virginia,6381,1975,941,980,54
Charlottesville city,Virginia,41351,13224,7762,4034,1428
Chesapeake city,Virginia,200224,74585,33578,39684,1323
Colonial Heights city,Virginia,16905,7782,2100,5519,163
Covington city,Virginia,6281,2214,1168,966,80
Danville city,Virginia,48104,18307,8221,9427,659
Emporia city,Virginia,5655,2080,1116,938,26
Fairfax city,Virginia,21600,9556,4361,4762,433
Falls Church city,Virginia,10441,5593,3109,2131,353
Franklin city,Virginia,8269,3191,1763,1393,35
Fredericksburg city,Virginia,19461,6681,3360,2935,386
Galax city,Virginia,6921,2213,996,1160,57
Hampton city,Virginia,146054,47887,27490,19561,836
Harrisonburg city,Virginia,40437,9958,3482,5741,735
Hopewell city,Virginia,22277,6978,3024,3749,205
Lexington city,Virginia,6825,2140,1048,957,135
Lynchburg city,Virginia,65330,23506,10374,12518,614
Manassas city,Virginia,34914,12410,5262,6752,396
Manassas Park city,Virginia,10305,2580,1048,1460,72
Martinsville city,Virginia,15331,5694,3048,2560,86
Newport News city,Virginia,180236,57825,29779,27006,1040
Norfolk city,Virginia,234986,61946,38221,21920,1805
Norton city,Virginia,3916,1530,867,639,24
Petersburg city,Virginia,33561,11062,8751,2109,202
Poquoson city,Virginia,11582,5861,1448,4271,142
Portsmouth city,Virginia,100337,35455,22286,12628,541
Radford city,Virginia,15872,4448,2063,2190,195
Richmond city,Virginia,196782,65926,42717,20265,2944
Roanoke city,Virginia,94941,33442,17920,14630,892
Salem city,Virginia,24747,10770,4348,6188,234
Staunton city,Virginia,23896,8514,3324,4878,312
Suffolk city,Virginia,64216,24661,12471,11836,354
Virginia Beach city,Virginia,426918,149771,62268,83674,3829
Waynesboro city,Virginia,19661,7102,2737,4084,281
Williamsburg city,Virginia,12012,3725,1724,1777,224
Winchester city,Virginia,23699,7886,3318,4314,254
Adams County,Washington,16458,4974,1406,3440,128
Asotin County,Washington,20546,7985,2736,4909,340
Benton County,Washington,143131,59775,19512,38367,1896
Chelan County,Washington,66648,26569,8412,16980,1177
Clallam County,Washington,64269,32230,13779,16251,2200
Clark County,Washington,347208,135530,61767,67219,6544
Columbia County,Washington,4069,2106,515,1523,68
Cowlitz County,Washington,92984,36957,18233,16873,1851
Douglas County,Washington,32674,12851,3822,8512,517
Ferry County,Washington,7276,3037,932,1896,209
Franklin County,Washington,49565,13612,4653,8594,365
Garfield County,Washington,2383,1329,300,982,47
Grant County,Washington,74918,23795,7073,15830,892
Grays Harbor County,Washington,67075,25970,13304,11225,1441
Island County,Washington,71886,33003,14778,16408,1817
Jefferson County,Washington,26414,15832,8281,6095,1456
King County,Washington,1739009,794078,476700,273171,44207
Kitsap County,Washington,232720,102857,50302,46427,6128
Kittitas County,Washington,33537,14086,5516,7727,843
Klickitat County,Washington,19204,8180,3062,4557,561
Lewis County,Washington,68596,29983,9891,18565,1527
Lincoln County,Washington,10143,5196,1417,3546,233
Mason County,Washington,49631,22479,10876,10257,1346
Okanogan County,Washington,39566,14796,4335,9384,1077
Pacific County,Washington,20939,9518,4895,4042,581
Pend Oreille County,Washington,11672,5437,1973,3076,388
Pierce County,Washington,703993,268894,138249,118431,12214
San Juan County,Washington,14120,8424,4426,3005,993
Skagit County,Washington,103420,45220,20432,22163,2625
Skamania County,Washington,9895,4248,1753,2151,344
Snohomish County,Washington,609185,251305,129612,109615,12078
Spokane County,Washington,418803,172089,74604,89299,8186
Stevens County,Washington,40210,17995,5560,11299,1136
Thurston County,Washington,208287,97407,50467,39924,7016
Wahkiakum County,Washington,3835,1971,803,1033,135
Walla Walla County,Washington,55178,21362,7188,13304,870
Whatcom County,Washington,167696,73752,34033,34287,5432
Whitman County,Washington,40754,16234,6509,9003,722
Yakima County,Washington,222615,67375,25546,39494,2335
Barbour County,West Virginia,15560,6051,2503,3411,137
Berkeley County,West Virginia,76357,23010,8797,13619,594
Boone County,West Virginia,25473,9141,5656,3353,132
Braxton County,West Virginia,14713,5328,2719,2529,80
Brooke County,West Virginia,25366,9405,4678,4195,532
Cabell County,West Virginia,96735,32216,14896,16440,880
Calhoun County,West Virginia,7596,2615,1112,1425,78
Clay County,West Virginia,10302,3582,1617,1887,78
Doddridge County,West Virginia,7396,2816,773,1955,88
Fayette County,West Virginia,47507,14619,8371,5897,351
Gilmer County,West Virginia,7208,2740,1092,1560,88
Grant County,West Virginia,11280,4534,891,3571,72
Greenbrier County,West Virginia,34437,12808,5627,6866,315
Hampshire County,West Virginia,20288,6097,2069,3879,149
Hancock County,West Virginia,32652,13472,6249,6458,765
Hardy County,West Virginia,12677,4514,1621,2816,77
Harrison County,West Virginia,68520,26578,13009,12948,621
Jackson County,West Virginia,28061,11518,4937,6341,240
Jefferson County,West Virginia,42485,14378,6860,7045,473
Kanawha County,West Virginia,199743,76670,38524,36809,1337
Lewis County,West Virginia,16832,6134,2355,3606,173
Lincoln County,West Virginia,22115,7464,3939,3389,136
Logan County,West Virginia,37577,14439,8927,5334,178
McDowell County,West Virginia,27099,7303,4845,2348,110
Marion County,West Virginia,56474,22873,12315,9972,586
Marshall County,West Virginia,35399,13498,6000,6859,639
Mason County,West Virginia,25973,11223,4963,5972,288
Mercer County,West Virginia,62911,18875,8347,10206,322
Mineral County,West Virginia,27054,9782,3341,6180,261
Mingo County,West Virginia,28007,10043,6049,3866,128
Monongalia County,West Virginia,82002,27367,12603,13595,1169
Monroe County,West Virginia,13181,5139,2094,2940,105
Morgan County,West Virginia,15021,5772,1939,3639,194
Nicholas County,West Virginia,26543,8579,4059,4359,161
Ohio County,West Virginia,47343,17964,7653,9607,704
Pendleton County,West Virginia,8166,3221,1172,1996,53
Pleasants County,West Virginia,7501,3208,1267,1884,57
Pocahontas County,West Virginia,9099,3467,1392,1970,105
Preston County,West Virginia,29336,10439,3515,6607,317
Putnam County,West Virginia,51684,20426,7891,12173,362
Raleigh County,West Virginia,79018,24061,11047,12587,427
Randolph County,West Virginia,28259,9542,4028,5248,266
Ritchie County,West Virginia,10346,3812,1024,2717,71
Roane County,West Virginia,15461,5625,2332,3172,121
Summers County,West Virginia,14356,4713,2299,2304,110
Taylor County,West Virginia,16050,5712,2473,3124,115
Tucker County,West Virginia,7288,3346,1319,1935,92
Tyler County,West Virginia,9569,3928,1214,2582,132
Upshur County,West Virginia,23406,8123,2770,5165,188
Wayne County,West Virginia,42949,16241,7940,7993,308
Webster County,West Virginia,9675,3308,1764,1484,60
Wetzel County,West Virginia,17675,6288,2849,3239,200
Wirt County,West Virginia,5874,2382,818,1518,46
Wood County,West Virginia,87837,33857,12664,20428,765
Wyoming County,West Virginia,25585,7878,4289,3473,116
Adams County,Wisconsin,20047,9116,4826,3920,370
Ashland County,Wisconsin,16823,7890,4356,3038,496
Barron County,Wisconsin,45018,19904,8928,9848,1128
Bayfield County,Wisconsin,15028,8259,4427,3266,566
Brown County,Wisconsin,227266,107769,49096,54258,4415
Buffalo County,Wisconsin,13799,6641,3237,3038,366
Burnett County,Wisconsin,15688,8151,3626,3967,558
Calumet County,Wisconsin,40898,19947,8202,10837,908
Chippewa County,Wisconsin,55346,26173,12102,12835,1236
Clark County,Wisconsin,33643,14149,5931,7461,757
Columbia County,Wisconsin,52678,25587,12636,11987,964
Crawford County,Wisconsin,17238,7394,4005,3024,365
Dane County,Wisconsin,428231,232739,142317,75790,14632
Dodge County,Wisconsin,85971,37701,14580,21684,1437
Door County,Wisconsin,28019,15220,6560,7810,850
Douglas County,Wisconsin,43365,21706,13593,6930,1183
Dunn County,Wisconsin,39952,19330,9172,8911,1247
Eau Claire County,Wisconsin,93310,47875,24078,20921,2876
Florence County,Wisconsin,5076,2405,816,1528,61
Fond du Lac County,Wisconsin,97390,46589,18181,26548,1860
Forest County,Wisconsin,10034,4716,2158,2404,154
Grant County,Wisconsin,49559,21956,10691,10240,1025
Green County,Wisconsin,33770,15276,7863,6790,623
Green Lake County,Wisconsin,19082,9107,3301,5451,355
Iowa County,Wisconsin,22806,10541,5842,4221,478
Iron County,Wisconsin,6843,3507,1620,1734,153
Jackson County,Wisconsin,19133,8417,4380,3670,367
Jefferson County,Wisconsin,76053,36099,15203,19204,1692
Juneau County,Wisconsin,24351,10218,4813,4910,495
Kenosha County,Wisconsin,150060,63709,32429,28891,2389
Kewaunee County,Wisconsin,20212,10084,4670,4883,531
La Crosse County,Wisconsin,107291,55559,28455,24327,2777
Lafayette County,Wisconsin,16225,7263,3710,3336,217
Langlade County,Wisconsin,20735,9721,4199,5125,397
Lincoln County,Wisconsin,29670,14239,6664,6727,848
Manitowoc County,Wisconsin,82936,38824,17667,19358,1799
Marathon County,Wisconsin,125995,58374,26546,28883,2945
Marinette County,Wisconsin,43418,19921,8676,10535,710
Marquette County,Wisconsin,14602,7194,3437,3522,235
Menominee County,Wisconsin,4565,1233,949,225,59
Milwaukee County,Wisconsin,939769,433537,252329,163491,17717
Monroe County,Wisconsin,40984,16335,7460,8217,658
Oconto County,Wisconsin,35804,16596,7260,8706,630
Oneida County,Wisconsin,36766,18891,8339,9512,1040
Outagamie County,Wisconsin,161720,75742,32735,39460,3547
Ozaukee County,Wisconsin,82515,47751,15030,31155,1566
Pepin County,Wisconsin,7301,3664,1854,1631,179
Pierce County,Wisconsin,36844,17962,8559,8169,1234
Polk County,Wisconsin,41454,19762,8961,9557,1244
Portage County,Wisconsin,67250,33760,17942,13214,2604
Price County,Wisconsin,15806,7930,3413,4136,381
Racine County,Wisconsin,188904,88865,41563,44014,3288
Richland County,Wisconsin,17979,8293,3837,3994,462
Rock County,Wisconsin,152464,70404,40472,27467,2465
Rusk County,Wisconsin,15356,7366,3161,3758,447
St. Croix County,Wisconsin,63639,29954,13077,15240,1637
Sauk County,Wisconsin,55348,25653,13035,11586,1032
Sawyer County,Wisconsin,16249,7767,3333,3972,462
Shawano County,Wisconsin,40801,17603,7335,9548,720
Sheboygan County,Wisconsin,112739,55201,23569,29648,1984
Taylor County,Wisconsin,19752,8992,3254,5278,460
Trempealeau County,Wisconsin,27080,12168,6678,5002,488
Vernon County,Wisconsin,28050,13044,6577,5684,783
Vilas County,Wisconsin,21162,12322,4706,6958,658
Walworth County,Wisconsin,92328,40458,15492,22982,1984
Washburn County,Wisconsin,16034,8045,3695,3912,438
Washington County,Wisconsin,117967,61412,18115,41162,2135
Waukesha County,Wisconsin,362169,203734,64319,133105,6310
Waupaca County,Wisconsin,51976,22804,8787,12980,1037
Waushara County,Wisconsin,23074,10248,4239,5571,438
Winnebago County,Wisconsin,157103,76080,33983,38330,3767
Wood County,Wisconsin,75486,35761,15936,17803,2022
Albany County,Wyoming,31966,14151,5069,7814,1268
Big Horn County,Wyoming,11398,4918,1004,3720,194
Campbell County,Wyoming,33979,12540,1967,10203,370
Carbon County,Wyoming,15582,6968,2206,4498,264
Converse County,Wyoming,12083,5175,1076,3919,180
Crook County,Wyoming,5902,2738,361,2289,88
Fremont County,Wyoming,35840,15444,4172,10560,712
Goshen County,Wyoming,12561,5520,1439,3922,159
Hot Springs County,Wyoming,4851,2352,544,1733,75
Johnson County,Wyoming,7108,3550,555,2886,109
Laramie County,Wyoming,81825,35323,12162,21797,1364
Lincoln County,Wyoming,14621,6845,1184,5415,246
Natrona County,Wyoming,66603,28388,8646,18439,1303
Niobrara County,Wyoming,2396,1127,190,888,49
Park County,Wyoming,25821,12836,2424,9884,528
Platte County,Wyoming,8739,4373,1249,2925,199
Sheridan County,Wyoming,26584,12236,3330,8424,482
Sublette County,Wyoming,5963,3216,458,2624,134
Sweetwater County,Wyoming,37552,15691,5521,9425,745
Teton County,Wyoming,18381,10431,4019,5454,958
Uinta County,Wyoming,19666,7418,1650,5469,299
Washakie County,Wyoming,8252,4051,806,3138,107
Weston County,Wyoming,6627,3060,449,2521,90
